2011-06-12	00:00	1.62276	1.62437	1.62149	1.62301	4312
2011-06-13	00:00	1.62301	1.63904	1.62203	1.6366	158606
2011-06-14	00:00	1.63662	1.64413	1.6355	1.63709	151102
2011-06-15	00:00	1.63692	1.63771	1.61682	1.62002	151275
2011-06-16	00:00	1.6199	1.62249	1.60784	1.61631	199726
2011-06-17	00:00	1.6162	1.6198	1.60928	1.61905	163544
2011-06-19	00:00	1.61689	1.61779	1.61492	1.61529	7779
2011-06-20	00:00	1.61539	1.62538	1.61087	1.6234	144120
2011-06-21	00:00	1.62321	1.62489	1.61665	1.62191	142140
2011-06-22	00:00	1.62187	1.62628	1.60428	1.6048	165613
2011-06-23	00:00	1.6048	1.60667	1.5938	1.60206	170138
2011-06-24	00:00	1.60201	1.60473	1.59511	1.59584	145007
2011-06-26	00:00	1.59609	1.59662	1.59445	1.5952	7238
2011-06-27	00:00	1.59511	1.60117	1.59123	1.5987	151929
2011-06-28	00:00	1.5987	1.60437	1.59109	1.59861	173695
2011-06-29	00:00	1.5986	1.60806	1.59697	1.60656	179498
2011-07-01	00:00	1.60198	1.60958	1.59874	1.60731	151100
2011-07-03	00:00	1.6056	1.60808	1.6056	1.60751	7469
2011-07-04	00:00	1.60743	1.61403	1.60535	1.60845	100520
2011-07-05	00:00	1.60845	1.61281	1.59903	1.606	153817
2011-07-06	00:00	1.606	1.6091	1.59471	1.60167	152888
2011-07-07	00:00	1.60155	1.6018	1.5943	1.59729	145312
2011-07-08	00:00	1.59728	1.60784	1.59313	1.60544	155167
2011-07-10	00:00	1.60149	1.60392	1.60089	1.60296	12416
2011-07-11	00:00	1.60284	1.60414	1.58819	1.58996	157700
2011-07-12	00:00	1.59	1.59485	1.57795	1.59257	227105
2011-07-13	00:00	1.59255	1.61929	1.58951	1.61826	198569
2011-07-14	00:00	1.61833	1.61849	1.60943	1.61522	174204
2011-07-15	00:00	1.61511	1.61692	1.60758	1.61304	141309
2011-07-17	00:00	1.61099	1.61336	1.60977	1.61185	9981
2011-07-18	00:00	1.61172	1.61281	1.60046	1.60678	143420
2011-07-19	00:00	1.6068	1.61781	1.60547	1.61258	142876
2011-07-20	00:00	1.6126	1.6173	1.60687	1.61653	140715
2011-07-21	00:00	1.61639	1.63408	1.61205	1.63216	164270
2011-07-22	00:00	1.63211	1.63273	1.6264	1.62958	115177
2011-07-24	00:00	1.63247	1.634	1.62959	1.62976	9419
2011-07-25	00:00	1.62966	1.6328	1.62617	1.62806	124602
2011-07-26	00:00	1.62799	1.64281	1.62654	1.64183	156111
2011-07-27	00:00	1.6417	1.64387	1.63124	1.63253	142242
2011-07-28	00:00	1.63253	1.63822	1.62933	1.63588	123121
2011-07-29	00:00	1.63588	1.64705	1.62607	1.64181	148521
2011-08-01	00:00	1.64124	1.64751	1.62371	1.63139	162852
2011-08-02	00:00	1.6312	1.6329	1.62241	1.62778	149222
2011-08-03	00:00	1.62768	1.64392	1.62501	1.64357	161470
2011-08-04	00:00	1.64358	1.64377	1.62279	1.62393	216026
2011-08-05	00:00	1.62375	1.63971	1.62329	1.63885	182772
2011-08-07	00:00	1.64506	1.64715	1.64019	1.64222	16059
2011-08-08	00:00	1.64208	1.64716	1.62966	1.63186	193266
2011-08-09	00:00	1.6317	1.64111	1.61751	1.63028	337172
2011-08-10	00:00	1.6302	1.63135	1.61101	1.61102	227778
2011-08-11	00:00	1.61101	1.62417	1.61101	1.62284	182109
2011-08-12	00:00	1.62267	1.63121	1.6166	1.62714	137835
2011-08-14	00:00	1.62799	1.62944	1.62664	1.62831	6127
2011-08-15	00:00	1.6281	1.64093	1.62551	1.63775	119022
2011-08-16	00:00	1.63774	1.64764	1.63201	1.64404	135959
2011-08-17	00:00	1.64401	1.65923	1.63471	1.65322	147833
2011-08-18	00:00	1.65306	1.65548	1.64201	1.64756	162739
2011-08-19	00:00	1.64737	1.66177	1.64438	1.64634	130686
2011-08-21	00:00	1.64639	1.64852	1.64579	1.64741	6221
2011-08-22	00:00	1.64741	1.65205	1.64351	1.6457	138031
2011-08-23	00:00	1.64571	1.65725	1.64534	1.64938	152369
2011-08-24	00:00	1.6493	1.65335	1.63502	1.63651	135248
2011-08-25	00:00	1.6365	1.63972	1.62588	1.62903	133283
2011-08-26	00:00	1.62902	1.6378	1.62074	1.63661	156488
2011-08-28	00:00	1.63492	1.63516	1.63206	1.63462	5656
2011-09-01	00:00	1.6245	1.62519	1.61317	1.61927	133110
2011-09-02	00:00	1.61896	1.62532	1.61707	1.62135	124928
2011-09-04	00:00	1.61609	1.61733	1.61351	1.61637	7350
2011-09-05	00:00	1.61632	1.61851	1.60615	1.60887	102115
2011-09-06	00:00	1.60882	1.62067	1.592	1.59505	179465
2011-09-07	00:00	1.59488	1.60398	1.59182	1.59696	140770
2011-09-08	00:00	1.5969	1.60831	1.5913	1.59563	154256
2011-09-09	00:00	1.59561	1.59904	1.58439	1.58832	170936
2011-09-11	00:00	1.58469	1.58615	1.58222	1.58548	6723
2011-09-12	00:00	1.58537	1.58859	1.57731	1.58458	174809
2011-09-13	00:00	1.58448	1.58695	1.57574	1.57826	166816
2011-09-14	00:00	1.57822	1.5815	1.57063	1.57703	172851
2011-09-15	00:00	1.57698	1.58684	1.57306	1.57963	151370
2011-09-16	00:00	1.57966	1.58409	1.5745	1.57837	126962
2011-09-18	00:00	1.57417	1.57467	1.57064	1.57094	7693
2011-09-19	00:00	1.57083	1.57557	1.56329	1.56718	138123
2011-09-20	00:00	1.56714	1.57472	1.5658	1.5734	156836
2011-09-21	00:00	1.5734	1.5742	1.54832	1.54999	179337
2011-09-22	00:00	1.54982	1.55034	1.53272	1.53865	214677
2011-09-23	00:00	1.53833	1.54907	1.53741	1.53953	195798
2011-09-25	00:00	1.54647	1.54931	1.54582	1.54748	7402
2011-09-26	00:00	1.54739	1.56201	1.54314	1.55507	202769
2011-09-27	00:00	1.55498	1.57051	1.55249	1.56328	179035
2011-09-28	00:00	1.56301	1.56772	1.55479	1.55494	160752
2011-09-29	00:00	1.5549	1.57156	1.55421	1.56092	163460
2011-09-30	00:00	1.56075	1.56657	1.55325	1.5584	157052
2011-10-02	00:00	1.55522	1.55834	1.55458	1.55703	5995
2011-10-03	00:00	1.55694	1.55895	1.54193	1.54313	182470
2011-10-04	00:00	1.54308	1.54951	1.53399	1.54645	200129
2011-10-05	00:00	1.54627	1.54927	1.53935	1.54653	168706
2011-10-06	00:00	1.54653	1.55015	1.52713	1.54375	205671
2011-10-07	00:00	1.54374	1.56458	1.54226	1.55577	179907
2011-10-09	00:00	1.55441	1.55627	1.55274	1.55502	6166
2011-10-10	00:00	1.555	1.56887	1.55443	1.56457	129300
2011-10-11	00:00	1.56444	1.56637	1.55739	1.55796	144184
2011-10-12	00:00	1.5578	1.57978	1.55425	1.57343	160488
2011-10-13	00:00	1.57343	1.57847	1.56656	1.57422	157874
2011-10-14	00:00	1.57421	1.58521	1.57211	1.58201	131397
2011-10-16	00:00	1.58252	1.58364	1.58081	1.58164	6888
2011-10-17	00:00	1.58161	1.58475	1.57308	1.57457	129176
2011-10-18	00:00	1.57452	1.58213	1.56313	1.5702	185102
2011-10-19	00:00	1.56992	1.58479	1.56992	1.57714	157913
2011-10-20	00:00	1.57704	1.58031	1.56809	1.57999	179088
2011-10-21	00:00	1.57983	1.59736	1.57531	1.59212	140084
2011-10-23	00:00	1.59211	1.59476	1.59211	1.59404	8512
2011-10-24	00:00	1.59405	1.60076	1.59001	1.59961	127508
2011-10-25	00:00	1.59959	1.60391	1.59553	1.60013	157856
2011-10-26	00:00	1.60009	1.60417	1.58908	1.59705	158556
2011-10-27	00:00	1.59692	1.61412	1.59669	1.60971	174851
2011-10-28	00:00	1.60971	1.61522	1.60714	1.61195	122604
2011-10-30	00:00	1.61261	1.61326	1.61086	1.61098	2774
2011-10-31	00:00	1.61087	1.61661	1.59648	1.60763	160706
2011-11-01	00:00	1.6074	1.6092	1.58902	1.59393	214452
2011-11-02	00:00	1.59387	1.60469	1.58832	1.59066	179520
2011-11-03	00:00	1.59036	1.60615	1.58749	1.6034	207231
2011-11-04	00:00	1.60337	1.60632	1.59457	1.60297	151807
2011-11-06	00:00	1.60588	1.60729	1.6017	1.60332	5579
2011-11-07	00:00	1.60334	1.60791	1.59791	1.6063	147526
2011-11-08	00:00	1.60624	1.61301	1.6035	1.60974	139971
2011-11-09	00:00	1.60961	1.61198	1.59018	1.59106	180531
2011-11-10	00:00	1.59101	1.5985	1.58685	1.59369	178934
2011-11-11	00:00	1.59348	1.60934	1.58945	1.60606	133204
2011-11-13	00:00	1.60797	1.60901	1.6063	1.60758	4490
2011-11-14	00:00	1.60755	1.60921	1.58804	1.58976	135949
2011-11-15	00:00	1.58974	1.59315	1.57981	1.5802	151901
2011-11-16	00:00	1.58013	1.58159	1.56955	1.5704	172142
2011-11-17	00:00	1.57021	1.58128	1.56906	1.57479	173874
2011-11-18	00:00	1.57465	1.58878	1.57372	1.58028	150462
2011-11-20	00:00	1.57814	1.57971	1.57579	1.57745	5945
2011-11-21	00:00	1.57736	1.5776	1.56118	1.56366	127996
2011-11-22	00:00	1.56336	1.56915	1.55822	1.56452	138417
2011-11-23	00:00	1.56449	1.56547	1.54937	1.55195	147870
2011-11-24	00:00	1.55162	1.55657	1.54699	1.5475	96239
2011-11-25	00:00	1.54727	1.55182	1.54231	1.54346	104970
2011-11-27	00:00	1.5484	1.55008	1.54596	1.54833	8809
2011-11-28	00:00	1.54834	1.55944	1.54583	1.54978	127050
2011-11-29	00:00	1.54978	1.56563	1.54688	1.55954	146210
2011-11-30	00:00	1.55911	1.57796	1.5526	1.57031	159972
2011-12-01	00:00	1.57009	1.57554	1.56243	1.56824	160741
2011-12-02	00:00	1.56824	1.5726	1.55755	1.55968	124216
2011-12-04	00:00	1.56225	1.56332	1.55561	1.56051	4219
2011-12-05	00:00	1.56023	1.57174	1.55872	1.56421	111463
2011-12-06	00:00	1.56408	1.56642	1.55611	1.56026	127158
2011-12-07	00:00	1.56015	1.57237	1.55939	1.5698	118783
2011-12-08	00:00	1.56969	1.57697	1.56082	1.56343	138297
2011-12-09	00:00	1.56343	1.57343	1.55842	1.56686	131609
2011-12-11	00:00	1.56443	1.56569	1.56209	1.56523	3235
2011-12-12	00:00	1.565	1.56571	1.5537	1.55739	127892
2011-12-13	00:00	1.55722	1.5629	1.54509	1.54766	146159
2011-12-14	00:00	1.54758	1.55309	1.54078	1.54719	139161
2011-12-15	00:00	1.54719	1.55296	1.54332	1.55226	138453
2011-12-16	00:00	1.55186	1.55567	1.54834	1.5538	114052
2011-12-18	00:00	1.55408	1.55453	1.55151	1.5521	2859
2011-12-19	00:00	1.55148	1.55446	1.54651	1.55075	108753
2011-12-20	00:00	1.55034	1.57006	1.55027	1.56679	124890
2011-12-21	00:00	1.56668	1.57739	1.56472	1.56662	152107
2011-12-22	00:00	1.5666	1.57283	1.56488	1.56778	132066
2011-12-23	00:00	1.5676	1.57071	1.55841	1.55843	60632
2011-12-25	00:00	1.55924	1.56118	1.55668	1.55915	523
2011-12-26	00:00	1.55672	1.56504	1.55672	1.56252	23103
2011-12-27	00:00	1.56233	1.57017	1.55859	1.56619	98228
2011-12-28	00:00	1.56619	1.56916	1.54359	1.5436	128174
2011-12-29	00:00	1.54352	1.54756	1.53617	1.54139	124915
2011-12-30	00:00	1.54139	1.55711	1.54015	1.55324	135238
2012-01-02	00:00	1.54897	1.55453	1.54671	1.55171	47462
2012-01-03	00:00	1.5517	1.56704	1.55057	1.56447	157817
2012-01-04	00:00	1.56443	1.56859	1.55787	1.56084	132748
2012-01-05	00:00	1.5608	1.56289	1.5467	1.54982	139819
2012-01-06	00:00	1.5498	1.55254	1.53756	1.54246	123938
